customer_id	usage_date	features_used	minutes_spent	errors_reported
131	2023/07/19	Alerts	92.37	1
21	2024/02/26	Alerts	6.09	0
187	2023/10/15	Dashboard	25.28	0
198	2023/10/20	Upload	40.93	1
16	2024/01/29	API	68.17	error
92	2024/04/13	Alerts	56.95	0
82	2024/02/04	Reports	52.36	0
166	2023/09/05	Export	66.1	0
16	2024/06/11	API	41.33	0
64	2023/12/10	Alerts	66.19	0
77	2023/10/12	API	51.84	error
167	2024/04/25	Alerts	27.36	0
38	2024/01/15	Upload	51.92	0
114	2024/06/23	Reports	18.14	0
71	2023/09/10	Upload	76.89	0
151	2023/08/05	Reports	61.03	0
84	2024/03/09	Alerts	23.2	1
185	2023/12/10	Export###	22.14	0
83	2023/12/20	API	56.56	0
9	2024/04/25	Reports	19.61	2
11	2024/02/17	Dashboard	71.5	1
128	2023/07/03	Dashboard	90.91	1
42	2024/05/31	API	21.66	0
92	2023/11/21	Dashboard	20.3	1
127	2023/12/23	Export	37.41	1
102	2024/05/21	API	9.85	error
54	2024/01/16	API	7.78	0
67	2023/09/25	API	77.7	1
7	2023/06/27	Upload	27.86	0
11	2023/06/22	API	19.17	1
36	2024/02/12	Reports	40.62	0
172	2023/12/20	Dashboard	0.67	0
7	2024/05/08	Upload	52.73	1
11	2023/09/11	Export###	30.33	0
126	2023/06/04	Reports	26.53	0
95	2024/02/16	API	23.48	0
2	2024/04/17	Upload	34.66	2
96	2024/02/17	Alerts	0.53	0
156	2023/10/10	Reports	33.72	0
101	2023/08/01	Upload	13.18	error
155	2024/04/29	Upload	71.7	0
48	2023/07/28	Dashboard	92.38	0
53	2023/09/11	Export	26.65	2
177	2024/05/11	API	18.48	0
93	2024/01/24	Dashboard	48.97	0
65	2023/09/20	Export###	55.12	error
47	2023/11/18	API	37.1	0
185	2023/11/15	Alerts	112.15	1
43	2024/02/07	Alerts	16.83	1
171	2023/10/06	Dashboard	23.19	0
8	2024/04/13	Dashboard	41.95	1
1	2023/11/03	Alerts	44.31	0
41	2023/07/20	Dashboard	83.36	0
109	2024/06/14	Reports	77.49	1
6	2023/10/31	Dashboard	12.71	0
68	2024/01/20	API	8.88	0
175	2023/06/16	Alerts	2.5	0
186	2023/09/29	Alerts	0.74	1
143	2023/10/18	Reports###	75.68	0
17	2024/06/09	Upload	113.76	error
174	2023/12/11	Dashboard###	101.02	1
120	2023/12/29	API	33.02	0
12	2024/05/02	Dashboard	48.88	0
182	2023/10/23	Upload	74.52	0
7	2024/05/09	Reports	48.78	1
177	2024/01/16	Dashboard	3.16	error
145	2024/01/09	Export	17.19	0
60	2024/06/01	Upload###	45.37	1
154	2023/12/06	Alerts	9.1	0
96	2024/05/03	Reports	59.0	0
83	2024/06/11	Upload	68.7	0
103	2023/12/08	Alerts	50.79	0
38	2024/05/10	Alerts	73.94	0
111	2023/07/15	Export	31.31	0
92	2024/04/26	Alerts	83.53	1
175	2023/08/24	Dashboard	26.06	0
161	2023/08/14	Export	46.58	0
191	2023/08/21	Export	22.32	0
53	2024/05/20	Alerts	55.81	0
29	2024/02/12	Export###	84.98	0
2	2023/10/09	Export	72.87	0
59	2024/05/16	Upload	26.85	2
84	2024/06/09	Reports	59.93	0
169	2023/12/19	API	27.91	0
177	2024/06/19	Dashboard	34.27	0
40	2024/05/21	API	33.41	0
130	2023/07/26	Alerts	21.16	error
79	2023/10/02	Alerts	67.77	0
164	2023/07/20	API###	53.0	error
31	2023/09/15	API	14.9	1
18	2023/10/08	Alerts	35.06	1
92	2024/05/04	Alerts###	26.99	1
88	2023/12/16	Reports	49.19	1
151	2024/01/31	Upload	34.13	error
126	2023/06/17	Alerts	67.25	error
180	2024/01/29	Alerts	42.24	0
109	2024/05/18	Export	12.54	0
176	2024/02/07	Dashboard	72.31	2
195	2023/07/15	Alerts	39.49	error
63	2024/06/05	Upload	46.09	error
98	2024/06/18	Reports	72.33	0
9	2023/11/13	Reports	48.4	1
116	2023/09/19	Export	50.58	error
33	2024/03/30	Upload	27.17	1
114	2023/07/06	Export	26.52	0
145	2023/12/16	Export	65.09	error
150	2023/07/31	Upload	64.95	0
116	2023/10/29	API###	60.17	1
110	2023/07/27	Upload	58.09	0
51	2024/02/02	Alerts	23.31	0
191	2024/04/30	API	34.52	error
47	2023/09/23	Reports	38.35	1
127	2023/09/26	Upload	1.77	1
30	2023/07/22	API	13.42	1
155	2024/03/15	Dashboard	74.35	1
179	2024/01/07	Dashboard	39.45	1
95	2024/04/21	Export	81.36	1
72	2024/01/10	Export	114.74	error
23	2023/10/13	Upload	29.13	0
63	2023/08/10	Dashboard###	44.84	error
48	2024/05/06	API	74.27	2
96	2024/03/12	Reports	30.25	1
169	2023/09/03	Export	2.62	0
60	2023/09/12	API	28.87	1
101	2023/06/06	Reports	78.69	0
29	2024/02/24	Upload	41.56	0
78	2023/08/10	Reports	47.52	1
55	2023/09/05	Upload	32.04	0
26	2023/08/28	Alerts	99.23	1
19	2023/08/14	Upload	40.69	2
195	2023/07/05	Alerts	40.05	0
145	2023/08/24	API	9.92	0
161	2023/12/03	API	23.37	0
193	2024/01/08	Dashboard	4.39	1
8	2023/09/07	Upload	67.03	1
116	2024/04/06	API	17.31	0
158	2024/02/16	Alerts	37.94	0
41	2023/10/02	Export	14.46	1
20	2024/01/08	Export###	0.02	error
22	2024/05/26	API	29.62	error
72	2023/12/19	Reports	65.5	1
88	2023/11/03	Export	37.61	0
121	2024/02/17	Alerts	24.04	0
177	2024/03/28	Upload	37.23	1
154	2024/05/04	Export	39.36	2
178	2024/02/06	Reports	107.96	1
17	2023/10/07	Upload	3.44	1
74	2024/03/31	Export	37.31	0
83	2023/10/01	Export	4.89	2
50	2023/11/19	Export	6.99	0
154	2024/01/04	Upload	58.16	1
36	2024/06/29	Upload	13.26	2
93	2024/05/30	Export	44.89	0
119	2024/03/24	Export	17.92	0
75	2024/04/22	API	69.28	0
87	2023/09/02	Upload	71.4	0
101	2024/02/03	Upload	1.99	1
138	2023/11/22	API	67.13	error
32	2023/12/10	Export	23.82	error
49	2023/10/09	Alerts	55.79	0
150	2023/10/20	Export	47.49	1
14	2024/01/05	Upload	58.18	0
122	2024/01/10	Alerts	42.05	0
32	2023/12/03	Dashboard###	55.94	error
28	2024/03/07	Export	24.59	1
191	2024/05/17	Alerts	59.74	0
146	2023/07/01	Dashboard	38.13	0
185	2023/10/20	Reports	84.08	0
159	2024/04/05	Export	49.13	2
91	2023/09/30	API###	20.57	0
196	2023/09/21	API	90.03	2
53	2024/03/04	Export###	26.14	0
147	2024/06/14	Export	33.54	0
125	2023/08/03	Dashboard	49.06	0
62	2024/01/22	Export	35.21	0
57	2023/10/22	Dashboard###	60.16	0
112	2024/03/23	Export	60.84	0
60	2023/07/22	Dashboard	3.5	0
39	2024/06/13	Alerts	72.05	1
6	2024/03/04	Reports	31.81	1
112	2024/02/24	Reports	27.14	0
158	2023/12/16	Alerts	36.81	0
181	2023/07/10	Export	74.11	0
44	2023/12/24	API	0.2	1
71	2023/10/06	Upload	14.87	0
154	2024/01/27	Dashboard	64.72	0
166	2024/05/23	Dashboard	40.82	1
100	2024/03/19	Reports	19.51	error
112	2024/06/05	Alerts	30.51	error
66	2023/11/26	API	60.92	0
67	2024/02/01	API	25.1	0
166	2024/02/20	Export	48.88	0
10	2023/12/13	Reports###	26.42	0
182	2023/08/21	Dashboard	76.12	1
65	2023/07/11	Export	17.69	0
76	2023/08/12	Alerts	36.47	0
59	2023/12/27	Reports	67.6	error
24	2024/04/13	Dashboard	18.42	0
190	2023/08/30	Reports	35.02	0
43	2023/09/29	Dashboard	38.16	1
183	2023/07/10	Dashboard	2.79	0
46	2024/02/29	Dashboard	99.63	1
95	2024/06/05	API	57.94	0
63	2023/06/05	Reports	74.92	0
132	2023/06/11	Export	80.46	error
35	2023/08/25	Dashboard	7.34	1
62	2024/04/07	Reports	17.35	0
63	2024/01/19	API	76.96	0
42	2024/04/23	Export	37.26	error
97	2023/08/09	Dashboard	46.48	1
126	2024/05/12	Alerts	51.26	0
135	2024/01/25	Upload	8.3	1
156	2024/03/22	Upload	87.74	0
65	2024/02/24	Alerts	62.7	1
33	2023/06/19	API	121.21	0
77	2023/07/30	Export	34.56	0
77	2023/12/09	Dashboard	42.75	2
5	2023/09/19	Alerts	78.59	0
116	2024/03/29	Upload	53.49	0
102	2023/10/04	API###	45.59	2
113	2023/10/08	Alerts	20.93	0
96	2023/09/13	Alerts	62.37	1
63	2023/08/14	Upload	58.8	0
14	2023/11/27	Alerts	59.51	0
111	2023/07/10	Export	61.54	1
142	2024/01/31	Dashboard	29.5	0
123	2023/07/05	Reports	14.3	0
130	2023/08/24	Dashboard	7.53	0
183	2024/03/14	Reports	39.68	0
162	2024/02/22	Reports###	2.38	2
157	2024/01/22	Reports	20.46	0
14	2024/02/20	Export	56.92	0
125	2024/01/08	Export###	22.58	0
187	2024/06/18	Export	41.76	1
40	2023/12/11	Reports	78.36	1
185	2024/04/21	Reports	39.2	1
51	2023/07/18	Export	89.15	0
11	2023/06/23	Reports###	62.47	0
108	2024/03/18	API	60.49	0
39	2024/01/05	Export	60.1	2
54	2023/06/01	Dashboard	43.96	error
187	2024/02/03	Dashboard	109.29	1
43	2024/05/10	Alerts	30.91	1
88	2024/04/11	Upload	26.75	0
67	2024/03/22	Export	14.76	0
190	2023/11/17	Upload	36.36	0
171	2024/05/15	Upload	52.35	0
153	2023/10/04	API	92.83	0
70	2023/11/16	Export	48.11	1
104	2023/06/27	Export	16.03	1
28	2023/08/15	Export	7.73	0
64	2024/01/24	API	29.87	0
130	2023/12/03	Alerts	26.77	0
85	2023/11/01	Dashboard	6.32	1
170	2023/07/04	Reports	46.75	error
104	2024/01/08	API	43.21	1
86	2023/12/07	Dashboard	6.05	0
126	2023/12/20	Export	51.13	0
61	2023/10/25	API	21.29	2
41	2024/04/02	Reports	66.7	0
26	2023/07/13	Dashboard	94.36	error
139	2024/01/06	Alerts	68.02	0
179	2024/04/27	API	44.95	error
46	2023/06/17	API	21.91	0
174	2024/05/17	Upload	101.42	0
11	2023/08/24	Reports	46.83	error
150	2023/07/13	Dashboard	3.67	0
50	2023/08/27	Alerts	55.96	0
69	2024/03/30	Reports	43.83	0
157	2023/10/24	API	56.21	1
67	2023/08/20	Upload	88.66	0
128	2024/04/06	API	20.27	error
87	2024/05/06	API	22.59	0
92	2024/02/16	Reports	33.2	0
103	2024/01/01	API	22.13	1
171	2023/11/15	API	36.72	0
40	2023/06/19	Dashboard	34.83	0
38	2023/07/26	Alerts	35.57	0
73	2024/06/29	Reports	2.87	1
184	2024/02/02	Alerts	19.4	1
172	2024/05/09	Export	24.92	0
182	2023/09/16	Alerts	63.69	1
101	2023/09/07	Reports	99.31	error
65	2023/12/17	API	64.77	0
102	2024/05/29	Reports	77.54	1
191	2024/05/28	Alerts	6.92	1
193	2024/03/17	Upload	91.08	2
43	2023/10/07	Alerts	32.82	0
86	2023/08/15	Dashboard	2.66	0
155	2024/02/09	Reports	31.58	0
107	2023/06/20	Dashboard	6.87	2
158	2023/12/08	Reports###	84.45	1
129	2023/09/12	API	83.54	0
189	2024/06/15	Export	73.08	0
136	2024/03/29	Export	68.31	0
198	2024/06/09	Dashboard	25.41	1
141	2023/10/27	Export	28.51	0
73	2023/11/18	Dashboard	7.49	0
17	2024/01/29	Alerts	51.32	0
156	2024/03/19	API	11.65	1
58	2024/01/17	Reports	16.01	1
10	2023/09/26	Upload	68.24	0
68	2023/06/03	Export	50.37	0
116	2023/10/01	Alerts###	84.36	error
20	2023/10/19	Export	73.08	1
107	2023/06/09	Export	42.58	1
197	2024/04/23	Reports	68.99	0
128	2024/03/24	API	37.52	0
200	2023/07/30	API	10.11	0
186	2023/11/16	API	88.87	1
176	2024/01/06	Dashboard	36.29	1
123	2023/06/11	Dashboard	88.03	0
67	2023/08/26	Upload	53.54	0
42	2024/01/05	API	76.45	0
196	2023/10/26	Reports	42.57	1
164	2023/07/06	Dashboard	13.08	0
1	2023/10/01	Dashboard	94.83	1
70	2023/08/31	Dashboard	20.77	1
129	2024/06/27	Export	38.3	1
172	2024/04/10	Reports	95.44	0
24	2023/11/28	API	18.48	0
65	2024/06/06	Dashboard	63.45	0
197	2023/07/15	Dashboard	60.29	1
134	2024/05/19	Export	43.8	0
194	2024/04/19	Reports###	76.09	2
194	2024/01/08	Dashboard	23.6	0
104	2023/09/17	API	0.2	0
199	2024/03/27	Upload	64.79	0
191	2023/09/25	Upload	32.32	1
143	2024/06/29	Alerts	29.81	0
51	2023/06/22	Dashboard	39.61	error
91	2023/06/09	Upload	57.38	0
107	2024/06/18	Dashboard	53.63	0
22	2023/08/08	Dashboard	77.12	1
30	2024/03/30	API	42.45	1
142	2024/06/06	Reports	44.93	2
164	2023/11/10	API	44.65	0
76	2023/06/20	Dashboard	53.71	1
36	2024/05/22	Reports	19.6	2
72	2023/11/22	Alerts	21.53	1
94	2023/07/09	Alerts	9.95	1
6	2023/06/14	Reports	69.72	1
36	2024/02/24	Export	40.08	0
30	2023/07/19	Reports	45.32	1
32	2023/09/02	Export	4.92	0
60	2023/06/26	Reports	65.53	0
194	2024/03/04	Dashboard	32.36	1
148	2024/05/19	Export	3.63	2
77	2023/07/22	Alerts	24.07	error
108	2023/07/18	Upload	91.17	1
36	2023/07/06	Dashboard	92.17	0
28	2024/01/31	Dashboard	52.88	0
139	2023/07/25	Reports	6.13	0
64	2023/07/12	Reports	52.77	0
146	2024/05/24	Dashboard	30.46	error
56	2024/06/08	Upload	33.73	0
175	2024/02/16	API	5.86	error
134	2023/10/18	Export	9.61	0
49	2024/02/08	Export	80.63	0
157	2024/05/07	Alerts	30.93	1
89	2023/08/09	Alerts	32.88	0
149	2023/10/26	Reports	44.93	0
32	2024/05/27	Alerts	28.69	0
1	2023/07/29	Alerts	18.96	0
177	2023/08/05	Export	61.71	2
31	2024/05/09	API	0.13	error
64	2024/06/16	Dashboard	44.63	0
35	2023/09/20	Reports	19.08	1
167	2023/09/16	Upload	32.31	0
106	2023/07/25	Reports	56.58	0
186	2024/04/27	Dashboard	9.7	0
106	2023/12/11	Upload	27.66	0
170	2023/09/12	Upload	37.26	0
49	2024/05/06	Upload	101.13	0
71	2024/01/10	Dashboard	19.47	0
41	2023/07/02	Dashboard	118.24	1
53	2023/12/29	Dashboard	58.11	0
72	2023/08/30	Alerts	67.22	1
196	2024/02/27	Dashboard	48.81	0
165	2023/09/23	Alerts	45.96	1
123	2023/12/17	Reports	6.77	0
35	2023/06/09	API	70.51	0
142	2024/02/16	Upload	63.64	1
185	2023/12/07	Export	103.0	error
169	2024/02/20	Reports	52.7	error
146	2023/07/25	API	44.65	0
63	2024/06/22	Upload	75.92	1
148	2024/02/27	API	74.73	1
1	2023/08/16	Dashboard	35.94	0
142	2024/01/01	Export	4.58	0
48	2023/07/26	Upload	18.04	1
65	2024/05/22	Reports	20.94	1
172	2024/04/04	Export	18.52	error
121	2024/04/15	API	95.76	0
87	2023/11/30	Alerts	91.36	0
127	2023/09/25	Alerts	45.75	error
20	2023/07/23	Export	24.8	0
12	2023/09/13	Alerts	7.67	0
19	2023/07/23	Upload	58.49	0
184	2023/08/09	API	23.39	0
25	2023/06/19	Reports###	11.23	0
31	2023/10/22	Upload	73.4	0
54	2023/07/18	Reports	46.65	2
24	2023/10/07	Export	10.08	0
195	2023/10/02	Dashboard	34.26	0
43	2024/05/02	Upload	18.3	1
126	2023/09/19	Alerts	85.18	1
129	2024/03/25	API	24.4	0
110	2024/05/22	Reports	79.9	1
143	2024/05/22	API###	68.9	error
161	2024/03/19	Dashboard	102.15	0
41	2023/09/28	Upload###	97.53	0
54	2023/09/10	API	44.05	error
116	2023/09/24	Export	66.44	0
186	2023/09/13	Reports	54.11	0
77	2024/05/17	Alerts	30.11	error
41	2024/01/29	Alerts###	96.42	0
137	2023/08/29	Upload	45.63	0
22	2024/06/26	API	11.07	0
28	2024/01/09	API	21.53	0
183	2024/02/22	Upload	70.59	2
152	2024/03/26	Reports	88.4	0
153	2024/02/28	Upload	31.2	0
109	2023/08/28	Export	32.11	1
81	2023/10/12	Export	5.97	1
198	2023/06/11	API	8.83	0
138	2024/01/25	Dashboard	77.49	0
178	2023/08/04	Dashboard	33.97	1
29	2024/03/13	Alerts	66.08	0
183	2024/06/12	API	20.23	0
60	2023/08/04	API	7.45	1
156	2024/03/05	Dashboard	125.01	1
87	2024/02/24	Export	47.91	0
141	2023/08/09	API###	32.11	1
53	2023/08/11	API	62.67	error
38	2024/04/15	Alerts	51.9	1
140	2023/07/12	Upload	48.7	0
175	2023/10/20	Reports###	43.25	0
200	2023/06/14	Upload	69.79	1
186	2023/06/16	Dashboard	36.28	0
164	2024/03/26	Dashboard	33.53	0
26	2024/01/11	Export	48.35	error
162	2024/06/18	Export###	116.15	2
91	2023/11/08	Alerts	91.81	1
130	2024/04/26	Reports	13.55	1
22	2024/03/06	API	36.69	0
123	2023/10/26	Alerts	24.85	0
39	2023/08/29	Reports	2.93	0
81	2023/12/12	Alerts###	107.73	0
7	2023/06/23	Export###	62.64	1
63	2023/12/11	Reports	73.87	error
186	2024/02/20	Reports	26.07	0
145	2023/08/02	API	36.06	2
131	2023/09/25	Reports	68.56	error
80	2023/08/27	Export	8.33	error
183	2023/06/21	Upload	66.44	1
62	2023/12/28	Export	37.99	1
159	2023/11/29	Dashboard	85.4	0
135	2023/09/03	API	88.31	2
13	2023/08/02	Alerts	35.73	0
143	2024/02/26	Upload###	57.14	0
67	2024/04/25	API	83.71	0
64	2024/02/20	API	46.66	0
136	2024/04/27	Dashboard	28.3	1
173	2023/07/04	API	45.98	0
76	2024/06/06	API	93.65	0
171	2024/06/09	Reports	94.02	0
63	2024/01/01	Upload	43.32	0
136	2024/01/07	API	52.59	0
65	2023/07/13	Alerts	76.39	1
75	2024/04/19	Alerts	93.07	1
96	2024/06/22	Reports	33.34	error
104	2023/09/26	Upload	12.79	0
175	2023/09/04	Reports	67.99	2
187	2023/06/12	Upload	32.58	0
106	2023/10/22	Reports	68.94	0
136	2024/02/14	Dashboard	28.35	0
95	2023/10/02	Export	6.85	1
71	2023/11/17	Upload	10.41	1
179	2023/07/02	Upload	49.29	error
176	2024/04/23	Dashboard	6.78	0
53	2023/09/19	API	45.9	1
50	2024/02/25	Reports	37.27	1
32	2023/12/20	Upload	1.6	0
27	2023/07/17	Dashboard	64.98	0
120	2024/06/04	Dashboard	12.86	1
51	2023/10/02	Export	63.35	0
127	2023/09/19	API	66.96	1
58	2023/06/21	Alerts	82.64	0
22	2024/06/19	Export	16.98	2
84	2023/12/17	Dashboard	89.43	0
105	2024/03/09	Upload	27.1	0
3	2023/09/03	API	11.76	0
8	2024/03/27	Dashboard	7.06	1
141	2023/08/05	Export	46.69	error
177	2023/12/11	Reports	98.08	0
68	2024/06/08	Reports	50.99	1
186	2023/12/30	Dashboard	65.25	0
101	2023/12/06	Export	6.48	0
15	2023/07/10	Reports	18.68	0
135	2024/04/23	Export	2.79	0
58	2023/09/27	Alerts	38.4	0
7	2024/03/27	API	41.18	1
44	2024/06/05	API	7.26	1
130	2023/08/15	Dashboard	71.37	0
87	2024/01/01	Dashboard	26.02	0
179	2024/06/16	Upload	55.61	0
105	2024/06/17	Dashboard	84.42	0
200	2023/11/20	API	16.54	1
112	2024/06/15	Dashboard	27.96	error
192	2023/08/05	Alerts	54.53	error
11	2023/09/07	Dashboard	59.22	0
100	2023/12/21	Export	65.88	0
7	2023/12/15	API	36.06	error
191	2023/09/17	Dashboard	4.57	0
66	2023/11/22	Reports	85.27	1
141	2023/09/02	Alerts	13.02	1
125	2024/01/04	Export	42.77	0
54	2024/02/24	Reports	39.46	2
30	2023/10/02	Reports	25.42	error
136	2024/01/16	API	26.66	3
171	2024/03/08	Upload	51.63	0
12	2023/09/17	API	56.87	0
32	2023/06/28	Dashboard	54.29	0
178	2023/06/10	Export	59.27	0
145	2024/03/24	Upload	85.99	1
147	2023/09/02	Dashboard	22.87	1
66	2024/03/25	API	33.44	0
147	2024/04/15	Upload	17.14	1
97	2024/05/02	Reports	36.37	1
195	2024/04/03	Upload	14.09	1
117	2023/07/16	Export	44.34	1
94	2024/03/23	Alerts	21.55	1
38	2023/11/17	Export	80.59	error
129	2023/11/06	Export	11.74	1
50	2023/08/29	API	24.02	0
58	2023/10/29	API	57.44	0
145	2024/03/13	Dashboard	27.98	2
143	2024/01/29	API	64.1	0
196	2023/12/31	Dashboard	14.44	0
56	2023/11/06	Export	31.7	0
134	2024/04/06	API	107.63	1
93	2024/04/28	API	32.21	1
169	2024/03/14	Dashboard	92.25	1
1	2023/11/24	Alerts	67.76	1
37	2024/05/21	Export	71.3	0
141	2023/08/15	Alerts	22.99	1
174	2023/08/15	Alerts	116.02	error
141	2023/12/13	Export	33.67	0
19	2023/09/19	Dashboard	97.19	0
26	2024/05/10	Upload	47.56	0
136	2023/11/08	Export	3.71	0
31	2023/10/07	API	4.8	0
39	2023/10/02	Export	11.37	0
131	2023/10/18	Upload	44.74	0
43	2024/01/31	API###	94.18	0
132	2024/01/09	Export	77.36	1
17	2023/06/29	Dashboard	26.16	3
129	2023/09/12	Dashboard	83.59	0
157	2023/11/19	Dashboard###	15.09	error
136	2023/06/29	Export	17.01	error
162	2024/04/06	Dashboard	39.36	0
117	2023/12/26	API	34.42	0
150	2024/01/13	Upload	53.76	0
187	2023/12/06	API	86.33	0
127	2024/01/12	Alerts	16.95	1
15	2024/05/31	Alerts	38.31	1
196	2023/12/28	Upload	58.1	0
5	2024/03/11	Dashboard	57.04	2
161	2024/01/29	Alerts	64.0	0
145	2024/05/24	Export	48.01	0
6	2023/12/21	Export	67.63	0
50	2023/09/10	API	43.76	error
34	2023/11/08	Reports	104.51	1
89	2023/12/23	Dashboard	45.36	2
119	2023/06/06	API	35.25	0
43	2024/05/13	Dashboard	43.0	0
98	2023/07/28	API	71.19	0
132	2024/05/08	Reports	117.79	2
147	2023/11/24	Alerts	37.25	1
20	2024/05/07	Export	71.06	0
13	2024/06/06	API	42.52	1
37	2023/12/20	Reports	68.1	0
25	2024/01/07	Reports	44.73	error
116	2023/09/13	Upload	16.58	1
121	2024/02/29	Dashboard	77.69	1
190	2024/02/11	Upload	77.18	1
20	2023/06/08	API	3.34	0
151	2024/03/01	API	38.11	0
133	2024/01/01	API	5.24	0
126	2024/06/09	Upload	66.12	1
110	2023/09/27	Export	25.17	1
132	2023/08/30	Export	29.55	0
8	2023/11/21	API	104.38	1
190	2023/06/12	Alerts	47.2	0
185	2024/04/21	Alerts	13.49	0
31	2024/01/19	Alerts	15.83	0
128	2023/09/29	Alerts	51.72	1
4	2023/12/04	Dashboard	13.4	1
169	2023/08/27	API	55.66	0
173	2023/08/21	Dashboard	9.28	0
169	2023/12/05	Dashboard	64.06	1
115	2023/07/24	Upload	41.47	2
188	2023/07/08	Export	34.08	0
19	2024/03/19	API	81.46	0
117	2024/06/21	Export	98.5	0
137	2024/06/30	Upload	113.18	3
156	2024/03/04	Reports	43.9	1
41	2023/08/04	Dashboard	7.13	1
155	2024/05/20	Upload	70.55	0
111	2024/06/03	Export	17.71	0
75	2024/04/27	API	20.34	1
189	2024/04/08	Export	6.37	error
22	2023/10/24	Reports	17.54	1
118	2024/06/19	Dashboard	48.79	1
92	2023/08/31	API	54.18	1
100	2024/01/31	API	38.07	0
48	2023/06/14	Export	26.49	1
20	2024/04/10	Dashboard	11.69	1
119	2024/02/09	Export	21.43	0
39	2024/04/15	Export	89.95	2
184	2023/08/18	API	104.45	0
127	2024/06/18	Dashboard	31.67	2
175	2024/02/24	Dashboard	56.23	1
161	2023/09/30	Reports	72.04	0
8	2024/05/05	Reports	37.53	0
187	2024/04/13	Reports	54.42	2
8	2024/05/10	Dashboard	58.17	0
46	2024/06/17	Reports	70.0	1
47	2024/02/24	Alerts	26.41	0
36	2023/11/28	Export	18.56	0
163	2023/08/08	Upload	62.03	0
69	2023/12/18	API	62.86	1
147	2023/07/23	Reports	41.7	1
176	2024/05/14	Reports	39.48	1
185	2024/02/03	API	11.25	0
43	2024/03/21	API	80.4	2
178	2023/09/22	Reports	113.66	2
95	2023/07/23	API	7.9	1
28	2024/03/13	Upload	18.1	0
166	2024/02/06	Export	45.94	1
144	2023/11/14	Dashboard	8.82	0
198	2024/05/14	Reports	61.19	0
50	2023/11/04	Upload	51.07	0
132	2024/03/22	Dashboard	1.71	0
124	2024/04/02	Alerts	58.84	1
181	2023/11/18	Export	17.27	0
23	2023/12/04	API	49.78	error
76	2024/01/19	Dashboard	24.13	0
28	2023/09/19	Upload	97.95	1
55	2024/01/01	Alerts	128.77	0
25	2023/09/30	Alerts	61.99	1
5	2024/04/13	Reports	41.28	1
165	2023/07/26	Reports	57.02	0
10	2023/11/29	API	57.24	1
32	2024/05/22	Export	13.32	1
155	2024/06/10	API	13.5	error
93	2023/08/06	API	26.5	0
197	2023/11/26	Alerts	4.56	0
85	2024/03/12	Alerts	9.57	0
198	2024/03/25	Export	10.45	1
138	2024/01/13	Reports	55.2	0
127	2024/05/27	Reports	36.17	0
172	2023/10/22	Export	56.05	0
109	2023/12/04	Reports	70.14	1
74	2023/08/31	Export	42.14	4
31	2023/07/13	Upload	96.91	0
35	2023/06/04	Dashboard###	102.56	1
96	2024/04/23	API	34.4	4
19	2023/09/30	API	69.81	2
30	2023/11/14	Reports	0.36	error
88	2024/02/02	Dashboard	37.07	0
109	2024/03/11	Upload	21.77	0
78	2023/10/24	Export	13.22	1
151	2024/04/13	Upload	29.99	0
177	2023/09/22	Alerts	61.73	0
113	2024/06/03	Reports	42.35	0
2	2023/08/06	Reports	56.94	1
181	2023/08/25	Reports	94.58	0
18	2024/02/25	API	51.16	0
140	2023/07/25	Upload	21.73	0
33	2023/09/11	Export	97.35	0
2	2024/04/16	Reports	117.15	error
190	2023/06/05	Dashboard	72.72	0
126	2023/08/21	API	89.39	0
7	2024/02/28	API	52.15	0
181	2023/07/15	Upload	98.55	0
90	2024/02/01	Alerts	63.33	1
93	2024/03/14	Upload	49.61	0
40	2024/03/19	Dashboard	75.48	0
131	2024/05/08	Upload	32.9	0
142	2023/10/02	Upload	82.83	error
47	2024/06/02	Alerts	63.5	0
45	2023/07/03	Alerts	7.5	0
184	2024/06/07	API	56.15	0
48	2023/06/15	Reports	16.48	0
146	2024/04/10	API	33.53	0
26	2024/06/10	Alerts	44.01	1
150	2023/07/09	Upload	29.48	2
37	2023/09/30	API	76.75	0
63	2024/03/22	Export	59.12	0
79	2023/10/15	Alerts	67.2	1
119	2024/06/12	Upload	95.39	1
101	2023/10/27	API	0.77	1
67	2023/10/08	Export	10.38	0
157	2024/06/01	Upload	34.22	0
155	2024/03/25	Alerts###	80.79	0
113	2023/07/06	API	40.79	0
153	2024/01/26	Export	29.25	1
55	2024/02/07	Upload	55.89	0
149	2024/03/12	Export	6.63	0
173	2024/06/20	Dashboard	34.25	0
187	2024/06/06	Dashboard	8.25	1
12	2023/10/14	Export	56.36	0
176	2024/01/25	Export	27.32	0
113	2023/11/26	Upload	43.73	0
181	2023/12/08	Upload	25.73	0
164	2024/02/29	Alerts	37.28	1
193	2024/06/28	Dashboard	43.37	0
78	2023/09/29	Alerts	80.68	1
147	2023/11/12	Dashboard	65.02	0
42	2023/09/16	Upload	71.71	0
24	2023/06/12	API	76.72	1
187	2024/03/27	Upload	56.89	error
78	2023/09/10	Alerts	50.09	1
131	2023/09/07	Dashboard	22.34	0
2	2024/03/22	Alerts	41.94	error
176	2024/03/30	Alerts	24.78	0
38	2023/12/21	Dashboard	88.02	0
30	2023/09/15	API	12.45	1
180	2024/01/22	Alerts	34.09	1
14	2023/07/29	Export	43.68	0
30	2023/07/28	Alerts	34.78	0
47	2023/06/22	Dashboard	15.92	error
35	2024/06/05	Reports	45.36	0
